{'n_samples': 1000, 'dim_x': 100, 'dim_y': 25, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9957095158079009, 'result_error_out_all': 0.99515382537317, 'result_error_in_mask': 0.9984436970317242, 'result_error_out_mask': 0.9986436460739183, 'result_false_positives': 0.38, 'result_false_negatives': 0.0, 'result_response_active': 6.670427909157307e-05, 'result_response_inactive': 3.7476947473842877e-06, 'result_auc': 0.9473684210526316}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 1, 'result_error_in_all': 0.9260967556385734, 'result_error_out_all': 0.9267192563536348, 'result_error_in_mask': 0.9227001498564644, 'result_error_out_mask': 0.9202257915924841, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.48736345762335354, 'result_response_inactive': 0.014048004236074958, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 2, 'result_error_in_all': 0.9145005405555838, 'result_error_out_all': 0.9263827381426912, 'result_error_in_mask': 0.9147311530556022, 'result_error_out_mask': 0.9266964604349229, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6390801171526672, 'result_response_inactive': 0.015180710790218998, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 3, 'result_error_in_all': 0.9210766025484911, 'result_error_out_all': 0.9195147986694184, 'result_error_in_mask': 0.9208058024874324, 'result_error_out_mask': 0.9181630926906024, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5632075083054293, 'result_response_inactive': 0.018313654613895093, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 0, 'result_error_in_all': 0.9474869866939342, 'result_error_out_all': 0.9743981752325223, 'result_error_in_mask': 0.9424246383792665, 'result_error_out_mask': 0.9572618868339193, 'result_false_positives': 0.74, 'result_false_negatives': 0.0, 'result_response_active': 7.849632837839505, 'result_response_inactive': -7.0460991012434375, 'result_auc': 0.47500000000000003}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 1, 'result_error_in_all': 0.9698436222818468, 'result_error_out_all': 1.1323393480604549, 'result_error_in_mask': 0.9870728082340886, 'result_error_out_mask': 0.9975553462410757, 'result_false_positives': 0.02, 'result_false_negatives': 0.18, 'result_response_active': 79.6824492861553, 'result_response_inactive': -1.2852699202180589, 'result_auc': 0.43250000000000005}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 2, 'result_error_in_all': 0.945548150141973, 'result_error_out_all': 0.9942975965469253, 'result_error_in_mask': 0.938728214639463, 'result_error_out_mask': 0.9678558034255972, 'result_false_positives': 0.74, 'result_false_negatives': 0.02, 'result_response_active': -9.344538484162696, 'result_response_inactive': -3.2091934745799535, 'result_auc': 0.46749999999999997}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 3, 'result_error_in_all': 0.9450649634363605, 'result_error_out_all': 0.965839706763643, 'result_error_in_mask': 0.9898800766500291, 'result_error_out_mask': 0.9965332823069655, 'result_false_positives': 0.0, 'result_false_negatives': 0.18, 'result_response_active': 4.07472813435722, 'result_response_inactive': -0.3805388553404389, 'result_auc': 0.7225000000000001}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 0, 'result_error_in_all': 0.9210337163900525, 'result_error_out_all': 0.9172546339131755, 'result_error_in_mask': 0.9195106356027717, 'result_error_out_mask': 0.9147390034378804, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5381729912503412, 'result_response_inactive': 0.01238542903934878, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 1, 'result_error_in_all': 0.926531550090883, 'result_error_out_all': 0.9273981456442701, 'result_error_in_mask': 0.9227001498564644, 'result_error_out_mask': 0.9202257915924841, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.46782996472863847, 'result_response_inactive': 0.013225525000480881, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 2, 'result_error_in_all': 0.9147423174431857, 'result_error_out_all': 0.9267071466033172, 'result_error_in_mask': 0.9147311530556022, 'result_error_out_mask': 0.9266964604349229, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5951563359906337, 'result_response_inactive': 0.01492308532991741, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 3, 'result_error_in_all': 0.921180280856668, 'result_error_out_all': 0.9197641405852833, 'result_error_in_mask': 0.9208058024874324, 'result_error_out_mask': 0.9181630926906024, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5432617722998436, 'result_response_inactive': 0.016178089393709433, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9638359203582155, 'result_error_out_all': 0.9601994701209257, 'result_error_in_mask': 0.9619442219497801, 'result_error_out_mask': 0.957012967234405, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.03966047764301131, 'result_response_inactive': 0.002386436287076935, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.9670510822243785, 'result_error_out_all': 0.970464249985962, 'result_error_in_mask': 0.9662438493683404, 'result_error_out_mask': 0.9707093491411038, 'result_false_positives': 0.0, 'result_false_negatives': 0.02, 'result_response_active': 0.03216351031753945, 'result_response_inactive': 0.0029863730414678514, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 0.9509152723489568, 'result_error_out_all': 0.9578395717080405, 'result_error_in_mask': 0.9501440171207238, 'result_error_out_mask': 0.9569778435896198, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.08512493592743697, 'result_response_inactive': 0.0036129698754918207, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.9569552750359259, 'result_error_out_all': 0.9609009033429033, 'result_error_in_mask': 0.9564093149137547, 'result_error_out_mask': 0.9609349666903129, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.052122524956994945, 'result_response_inactive': 0.004086847394788795, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 0, 'result_error_in_all': 0.9619054494606072, 'result_error_out_all': 0.9570636424491228, 'result_error_in_mask': 0.9619442219497801, 'result_error_out_mask': 0.957012967234405, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6808599568007626, 'result_response_inactive': 0.0023327278327111224, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 1, 'result_error_in_all': 0.9640057336400143, 'result_error_out_all': 0.9630810677668928, 'result_error_in_mask': 0.9628414145055935, 'result_error_out_mask': 0.9615933572343119, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5702569254675083, 'result_response_inactive': 0.006395655588393661, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 2, 'result_error_in_all': 0.949760225677635, 'result_error_out_all': 0.9566977546045308, 'result_error_in_mask': 0.9501440171207238, 'result_error_out_mask': 0.9569778435896198, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.7607650561270798, 'result_response_inactive': 0.003163445198358976, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 3, 'result_error_in_all': 0.9555168691161421, 'result_error_out_all': 0.959947684900856, 'result_error_in_mask': 0.9564093149137547, 'result_error_out_mask': 0.9609349666903129, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6555116449780451, 'result_response_inactive': 0.007149840454120902, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 0, 'result_error_in_all': 0.9856879731174467, 'result_error_out_all': 1.0016210366835046, 'result_error_in_mask': 0.9807976225772744, 'result_error_out_mask': 0.9835666114151227, 'result_false_positives': 0.86, 'result_false_negatives': 0.0, 'result_response_active': 26.095533825084306, 'result_response_inactive': -5.082507435842626, 'result_auc': 0.4888888888888889}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 1, 'result_error_in_all': 0.9983213796376832, 'result_error_out_all': 1.0501546860175532, 'result_error_in_mask': 0.9852731854785566, 'result_error_out_mask': 0.9840036173319653, 'result_false_positives': 0.02, 'result_false_negatives': 0.06, 'result_response_active': 102.17724523424934, 'result_response_inactive': -9.600091928953907, 'result_auc': 0.6}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 2, 'result_error_in_all': 0.9730665651722836, 'result_error_out_all': 0.9877809510322171, 'result_error_in_mask': 0.9715808663714328, 'result_error_out_mask': 0.9885050668077995, 'result_false_positives': 0.86, 'result_false_negatives': 0.02, 'result_response_active': -0.49969342921314475, 'result_response_inactive': -1.5340591181977175, 'result_auc': 0.7022222222222222}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 3, 'result_error_in_all': 0.9833187457226513, 'result_error_out_all': 1.0060182674302487, 'result_error_in_mask': 0.9773187487591877, 'result_error_out_mask': 0.9933540035035363, 'result_false_positives': 0.84, 'result_false_negatives': 0.02, 'result_response_active': -1.079030883596327, 'result_response_inactive': -0.23129200636995606, 'result_auc': 0.44}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 0, 'result_error_in_all': 0.9621557028175618, 'result_error_out_all': 0.9574726006694615, 'result_error_in_mask': 0.9619442219497801, 'result_error_out_mask': 0.957012967234405, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6133840078563594, 'result_response_inactive': 0.0026359890254333503, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 1, 'result_error_in_all': 0.9641624966276703, 'result_error_out_all': 0.9633502583497846, 'result_error_in_mask': 0.9628414145055935, 'result_error_out_mask': 0.9615933572343119, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5511351394076422, 'result_response_inactive': 0.005407730807643059, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 2, 'result_error_in_all': 0.9496933048059897, 'result_error_out_all': 0.9566589298926591, 'result_error_in_mask': 0.9501440171207238, 'result_error_out_mask': 0.9569778435896198, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6960835779660047, 'result_response_inactive': 0.003717406300781092, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 0.75, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 3, 'result_error_in_all': 0.9554039734945801, 'result_error_out_all': 0.9598412441734178, 'result_error_in_mask': 0.9564093149137547, 'result_error_out_mask': 0.9609349666903129, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6240957009440393, 'result_response_inactive': 0.006254616840762793, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.8589717678493135, 'result_error_out_all': 0.8484638735023111, 'result_error_in_mask': 0.8573243873870501, 'result_error_out_mask': 0.8478303767703737, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.3829279713913732, 'result_response_inactive': 0.026479392776352518, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.8646369248437034, 'result_error_out_all': 0.8594681635094834, 'result_error_in_mask': 0.8674993639797475, 'result_error_out_mask': 0.8716981722358931, 'result_false_positives': 0.0, 'result_false_negatives': 0.02, 'result_response_active': 0.32181681019305625, 'result_response_inactive': 0.030127644044351615, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 0.8525769033403334, 'result_error_out_all': 0.8712273452862299, 'result_error_in_mask': 0.8497555014571001, 'result_error_out_mask': 0.8681962782109612, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.4227488423097331, 'result_response_inactive': 0.03191622073264942, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.8613582742539272, 'result_error_out_all': 0.8534511904183006, 'result_error_in_mask': 0.8573824692090694, 'result_error_out_mask': 0.8512626298682853, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.3739497071780837, 'result_response_inactive': 0.034424641981113835, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 0, 'result_error_in_all': 0.8591043177849917, 'result_error_out_all': 0.8507300809301654, 'result_error_in_mask': 0.8573243873870501, 'result_error_out_mask': 0.8478303767703737, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6833690120461804, 'result_response_inactive': 0.01408659258672815, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 1, 'result_error_in_all': 0.8638469086357181, 'result_error_out_all': 0.8582872890997059, 'result_error_in_mask': 0.8630697812269847, 'result_error_out_mask': 0.8562100451111848, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5575619642638958, 'result_response_inactive': 0.01849449686730017, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 2, 'result_error_in_all': 0.8505436727580189, 'result_error_out_all': 0.8691888969536434, 'result_error_in_mask': 0.8497555014571001, 'result_error_out_mask': 0.8681962782109612, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.7188856248678683, 'result_response_inactive': 0.016258609130406148, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 3, 'result_error_in_all': 0.8608016250027657, 'result_error_out_all': 0.853791363326815, 'result_error_in_mask': 0.8573824692090694, 'result_error_out_mask': 0.8512626298682853, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6328155790812016, 'result_response_inactive': 0.02110113497490529, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 0, 'result_error_in_all': 0.8992239882054175, 'result_error_out_all': 0.9510007746494875, 'result_error_in_mask': 0.8946864007820673, 'result_error_out_mask': 0.9223946275682489, 'result_false_positives': 0.74, 'result_false_negatives': 0.0, 'result_response_active': 6.934654488929256, 'result_response_inactive': -4.17384390583117, 'result_auc': 0.505}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 1, 'result_error_in_all': 0.9186353312939562, 'result_error_out_all': 1.1564667468731615, 'result_error_in_mask': 0.9760360933611532, 'result_error_out_mask': 0.9945760455821185, 'result_false_positives': 0.02, 'result_false_negatives': 0.18, 'result_response_active': 94.80164532054462, 'result_response_inactive': -8.482556746578165, 'result_auc': 0.4775}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 2, 'result_error_in_all': 0.8924017583729601, 'result_error_out_all': 1.0159489603243017, 'result_error_in_mask': 0.8891509830203336, 'result_error_out_mask': 0.9382365901791668, 'result_false_positives': 0.72, 'result_false_negatives': 0.02, 'result_response_active': -7.531694087663375, 'result_response_inactive': -3.7771995142014347, 'result_auc': 0.48}
{'n_samples': 500, 'dim_x': 50, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 3, 'result_error_in_all': 0.8826851443991622, 'result_error_out_all': 0.9097766344697837, 'result_error_in_mask': 0.981640735541857, 'result_error_out_mask': 0.9925860472919842, 'result_false_positives': 0.0, 'result_false_negatives': 0.18, 'result_response_active': 3.5309366150142374, 'result_response_inactive': -0.481552352749576, 'result_auc': 0.7475}
