
{'n_samples': 1000, 'dim_x': 100, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 1.0004228730390665, 'result_error_out_all': 1.000410428248799, 'result_error_in_mask': 1.0431968574096597, 'result_error_out_mask': 1.0623217853072322, 'result_false_positives': 0.36, 'result_false_negatives': 0.07, 'result_auc': 0.48108448928121056}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 1.0270986196040999, 'result_error_out_all': 1.0074060607236357, 'result_error_in_mask': 1.0749627971703077, 'result_error_out_mask': 1.072039688660922, 'result_false_positives': 0.08, 'result_false_negatives': 0.1, 'result_auc': 0.44565217391304346}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 1.3319148002980348, 'result_error_out_all': 1.5346724854453813, 'result_error_in_mask': 1.2658339493223734, 'result_error_out_mask': 1.452038841739392, 'result_false_positives': 0.32, 'result_false_negatives': 0.06, 'result_auc': 0.5086805555555556}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9987610097557488, 'result_error_out_all': 0.9991689240588407, 'result_error_in_mask': 1.2413801492570062, 'result_error_out_mask': 1.3565341784855607, 'result_false_positives': 0.3, 'result_false_negatives': 0.04, 'result_auc': 0.5520833333333334}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9219696561842833, 'result_error_out_all': 0.9497665714433612, 'result_error_in_mask': 0.9463393317427633, 'result_error_out_mask': 0.9796399208329529, 'result_false_positives': 0.0, 'result_false_negatives': 0.06, 'result_auc': 0.9651162790697674}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.9206459966925441, 'result_error_out_all': 0.9467473455961044, 'result_error_in_mask': 1.002703314198115, 'result_error_out_mask': 1.0736865513057874, 'result_false_positives': 0.1, 'result_false_negatives': 0.0, 'result_auc': 0.8333333333333333}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 0.919093851724152, 'result_error_out_all': 0.9201723842326445, 'result_error_in_mask': 0.9897233082718253, 'result_error_out_mask': 1.0055823727251927, 'result_false_positives': 0.06, 'result_false_negatives': 0.04, 'result_auc': 0.837995337995338}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.9256478773153657, 'result_error_out_all': 0.9300751341651786, 'result_error_in_mask': 1.001459597616239, 'result_error_out_mask': 1.0544068109644151, 'result_false_positives': 0.08, 'result_false_negatives': 0.02, 'result_auc': 0.8326403326403327}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 4, 'result_error_in_all': 0.9218437041336327, 'result_error_out_all': 0.924050111883983, 'result_error_in_mask': 0.9746099391422682, 'result_error_out_mask': 0.982233824636898, 'result_false_positives': 0.04, 'result_false_negatives': 0.02, 'result_auc': 0.8962703962703964}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 5, 'result_error_in_all': 0.8869328859044633, 'result_error_out_all': 0.933553059525497, 'result_error_in_mask': 0.9132195085044993, 'result_error_out_mask': 0.9742662528391708, 'result_false_positives': 0.02, 'result_false_negatives': 0.08, 'result_auc': 0.882059800664452}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 6, 'result_error_in_all': 0.9230910281711349, 'result_error_out_all': 0.9078295961851156, 'result_error_in_mask': 0.9766448238760699, 'result_error_out_mask': 0.9923669617041053, 'result_false_positives': 0.04, 'result_false_negatives': 0.02, 'result_auc': 0.8962703962703964}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 7, 'result_error_in_all': 0.9024053674692057, 'result_error_out_all': 0.9203092012913101, 'result_error_in_mask': 0.9310857096253191, 'result_error_out_mask': 0.9557180679702592, 'result_false_positives': 0.0, 'result_false_negatives': 0.06, 'result_auc': 0.9651162790697674}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 8, 'result_error_in_all': 0.9463646216553832, 'result_error_out_all': 0.949000868019839, 'result_error_in_mask': 0.9964270955285541, 'result_error_out_mask': 0.9955535644652669, 'result_false_positives': 0.02, 'result_false_negatives': 0.08, 'result_auc': 0.882059800664452}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 9, 'result_error_in_all': 0.950525390248103, 'result_error_out_all': 0.9691349003807684, 'result_error_in_mask': 0.9628064619827859, 'result_error_out_mask': 0.9801618725205513, 'result_false_positives': 0.0, 'result_false_negatives': 0.12, 'result_auc': 0.9347826086956521}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 0, 'result_error_in_all': 0.9303703091711404, 'result_error_out_all': 0.9522379094363789, 'result_error_in_mask': 0.9615463063714668, 'result_error_out_mask': 0.9858630996119998, 'result_false_positives': 0.0, 'result_false_negatives': 0.14, 'result_auc': 0.925531914893617}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 1, 'result_error_in_all': 0.9283481354928381, 'result_error_out_all': 0.9457504768843191, 'result_error_in_mask': 0.9671346817528363, 'result_error_out_mask': 1.00813544627437, 'result_false_positives': 0.02, 'result_false_negatives': 0.06, 'result_auc': 0.9017857142857143}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 2, 'result_error_in_all': 0.929117536411583, 'result_error_out_all': 0.9327699565765064, 'result_error_in_mask': 0.9691298871741699, 'result_error_out_mask': 0.981469259742055, 'result_false_positives': 0.0, 'result_false_negatives': 0.14, 'result_auc': 0.925531914893617}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 3, 'result_error_in_all': 0.9557284689731274, 'result_error_out_all': 0.9634835962541219, 'result_error_in_mask': 0.9862508568019598, 'result_error_out_mask': 0.9923388026714914, 'result_false_positives': 0.0, 'result_false_negatives': 0.18, 'result_auc': 0.9081632653061225}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 4, 'result_error_in_all': 0.9321235360628569, 'result_error_out_all': 0.9400668488661352, 'result_error_in_mask': 0.9540588757410019, 'result_error_out_mask': 0.973590686508122, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_auc': 0.9545454545454545}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 5, 'result_error_in_all': 0.8751498751624689, 'result_error_out_all': 0.9176518563999285, 'result_error_in_mask': 0.9021175299626709, 'result_error_out_mask': 0.9444436099526877, 'result_false_positives': 0.0, 'result_false_negatives': 0.06, 'result_auc': 0.9651162790697674}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 6, 'result_error_in_all': 0.9458045955536817, 'result_error_out_all': 0.9474588916461062, 'result_error_in_mask': 0.9745589404671808, 'result_error_out_mask': 0.9935448523518726, 'result_false_positives': 0.0, 'result_false_negatives': 0.16, 'result_auc': 0.9166666666666667}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 7, 'result_error_in_all': 0.9109446177274744, 'result_error_out_all': 0.9327776817440764, 'result_error_in_mask': 0.9310857096253191, 'result_error_out_mask': 0.9557180679702592, 'result_false_positives': 0.0, 'result_false_negatives': 0.06, 'result_auc': 0.9651162790697674}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 8, 'result_error_in_all': 0.9547585568293957, 'result_error_out_all': 0.9615503281058301, 'result_error_in_mask': 0.9941153694203858, 'result_error_out_mask': 0.9927758665020578, 'result_false_positives': 0.0, 'result_false_negatives': 0.16, 'result_auc': 0.9166666666666667}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 9, 'result_error_in_all': 0.9179974299696319, 'result_error_out_all': 0.9335872479654094, 'result_error_in_mask': 0.9485521484021804, 'result_error_out_mask': 0.9732068314001145, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_auc': 0.9545454545454545}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 1.604648167501689, 'result_error_out_all': 1694.163333474933, 'result_error_in_mask': 1.0145485539725352, 'result_error_out_mask': 1.065652126619115, 'result_false_positives': 0.08, 'result_false_negatives': 0.18, 'result_auc': 0.5}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 1, 'result_error_in_all': 1.7004846462508278, 'result_error_out_all': 131.62230996211224, 'result_error_in_mask': 1.0435719720306411, 'result_error_out_mask': 1.1351037406730977, 'result_false_positives': 0.14, 'result_false_negatives': 0.12, 'result_auc': 0.604895104895105}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 2, 'result_error_in_all': 1.7781120338937022, 'result_error_out_all': 60.275352787412615, 'result_error_in_mask': 1.0629607625561812, 'result_error_out_mask': 1.1219264296323, 'result_false_positives': 0.18, 'result_false_negatives': 0.18, 'result_auc': 0.43750000000000006}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 3, 'result_error_in_all': 1.7791838203475896, 'result_error_out_all': 356.9784431094279, 'result_error_in_mask': 1.0487543219485058, 'result_error_out_mask': 1.2939940888264472, 'result_false_positives': 0.14, 'result_false_negatives': 0.16, 'result_auc': 0.5135501355013551}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 4, 'result_error_in_all': 1.7639017615789923, 'result_error_out_all': 1742.0833811270127, 'result_error_in_mask': 1.0325541543189465, 'result_error_out_mask': 1.1717857114734418, 'result_false_positives': 0.12, 'result_false_negatives': 0.18, 'result_auc': 0.4667774086378737}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 5, 'result_error_in_all': 1.5901093016457513, 'result_error_out_all': 1369.6944495132466, 'result_error_in_mask': 1.033695341573239, 'result_error_out_mask': 1.1756693659277362, 'result_false_positives': 0.14, 'result_false_negatives': 0.18, 'result_auc': 0.45535714285714285}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 6, 'result_error_in_all': 1.6422002682365864, 'result_error_out_all': 20203.583143711217, 'result_error_in_mask': 1.0089336605693744, 'result_error_out_mask': 1.0638687267119318, 'result_false_positives': 0.06, 'result_false_negatives': 0.2, 'result_auc': 0.39361702127659576}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 7, 'result_error_in_all': 1.6350598527887208, 'result_error_out_all': 29.802332378365875, 'result_error_in_mask': 1.1995253350229518, 'result_error_out_mask': 2.0153737951281636, 'result_false_positives': 0.38, 'result_false_negatives': 0.12, 'result_auc': 0.47584541062801927}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 8, 'result_error_in_all': 1.6872423180043714, 'result_error_out_all': 38.6542812803217, 'result_error_in_mask': 1.0477654228452002, 'result_error_out_mask': 1.1082366171767217, 'result_false_positives': 0.1, 'result_false_negatives': 0.18, 'result_auc': 0.4810606060606061}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 9, 'result_error_in_all': 1.6172881753847115, 'result_error_out_all': 112.00164992097659, 'result_error_in_mask': 0.9966919412069704, 'result_error_out_mask': 1.0767941771860001, 'result_false_positives': 0.06, 'result_false_negatives': 0.16, 'result_auc': 0.611111111111111}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 0.8865860943471909, 'result_error_out_all': 0.9075107655790443, 'result_error_in_mask': 0.9195736334342989, 'result_error_out_mask': 0.9453152437589001, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 1, 'result_error_in_all': 0.8957685547491032, 'result_error_out_all': 0.9230334407957432, 'result_error_in_mask': 0.9266990328840664, 'result_error_out_mask': 0.9780646069219815, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 2, 'result_error_in_all': 0.8957442391572914, 'result_error_out_all': 0.8905170668475173, 'result_error_in_mask': 0.9399138439383858, 'result_error_out_mask': 0.9488389776796496, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 3, 'result_error_in_all': 0.9026243665150425, 'result_error_out_all': 0.9012767580056702, 'result_error_in_mask': 0.9481530555439607, 'result_error_out_mask': 0.968554378347384, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 4, 'result_error_in_all': 0.9044030979226504, 'result_error_out_all': 0.9142952274237062, 'result_error_in_mask': 0.936273866752562, 'result_error_out_mask': 0.9550423865317232, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 5, 'result_error_in_all': 0.8597983011841949, 'result_error_out_all': 0.8940287038395417, 'result_error_in_mask': 0.8955009257399971, 'result_error_out_mask': 0.9367243470381255, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 6, 'result_error_in_all': 0.9101555967120498, 'result_error_out_all': 0.8916806877841048, 'result_error_in_mask': 0.9518403592682202, 'result_error_out_mask': 0.9665657592588158, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 7, 'result_error_in_all': 0.879306156259008, 'result_error_out_all': 0.907616721665803, 'result_error_in_mask': 0.9181217124626323, 'result_error_out_mask': 0.9658814332175065, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 8, 'result_error_in_all': 0.915937686755792, 'result_error_out_all': 0.916945519302263, 'result_error_in_mask': 0.9755377321151121, 'result_error_out_mask': 0.9843482024060658, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 9, 'result_error_in_all': 0.893607352646832, 'result_error_out_all': 0.9109485099272833, 'result_error_in_mask': 0.9206162300295446, 'result_error_out_mask': 0.9354148037254251, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 0.9906517878662124, 'result_error_out_all': 0.9891858176713958, 'result_error_in_mask': 0.9586017327670979, 'result_error_out_mask': 0.9845267904801402, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.9444444444444444}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 1, 'result_error_in_all': 1.0057967177793345, 'result_error_out_all': 0.9918432966975391, 'result_error_in_mask': 1.028461624430372, 'result_error_out_mask': 1.1219502998625672, 'result_false_positives': 0.14, 'result_false_negatives': 0.14, 'result_auc': 0.5625}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 2, 'result_error_in_all': 0.9990320135097708, 'result_error_out_all': 0.9904596503703456, 'result_error_in_mask': 0.9797388349528142, 'result_error_out_mask': 0.9833372207093274, 'result_false_positives': 0.02, 'result_false_negatives': 0.12, 'result_auc': 0.8333333333333334}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 3, 'result_error_in_all': 0.9907974412475584, 'result_error_out_all': 0.9986076782264591, 'result_error_in_mask': 1.0061687006397066, 'result_error_out_mask': 1.0389413894645776, 'result_false_positives': 0.06, 'result_false_negatives': 0.16, 'result_auc': 0.611111111111111}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 4, 'result_error_in_all': 0.9929703102033522, 'result_error_out_all': 0.9991114694092554, 'result_error_in_mask': 0.9982653048681255, 'result_error_out_mask': 1.0679453779685701, 'result_false_positives': 0.1, 'result_false_negatives': 0.08, 'result_auc': 0.7214452214452214}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 5, 'result_error_in_all': 0.9681185913337671, 'result_error_out_all': 0.9981496711521379, 'result_error_in_mask': 0.9643017529769489, 'result_error_out_mask': 0.9831474210982271, 'result_false_positives': 0.02, 'result_false_negatives': 0.12, 'result_auc': 0.8333333333333334}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 6, 'result_error_in_all': 0.9827310640722627, 'result_error_out_all': 0.9931654778749629, 'result_error_in_mask': 0.9725609357470507, 'result_error_out_mask': 1.0060906979870283, 'result_false_positives': 0.06, 'result_false_negatives': 0.1, 'result_auc': 0.7529761904761905}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 7, 'result_error_in_all': 0.9935137735635645, 'result_error_out_all': 1.0043865012337685, 'result_error_in_mask': 0.9916319842490757, 'result_error_out_mask': 1.0087395599599993, 'result_false_positives': 0.0, 'result_false_negatives': 0.18, 'result_auc': 0.9081632653061225}
