{'n_samples': 1000, 'dim_x': 100, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 0, 'result_error_in_all': 0.9999981881066288, 'result_error_out_all': 0.9999996092063496, 'result_error_in_mask': 1.0002483436100138, 'result_error_out_mask': 1.0001844524323475, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6577777777777778}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 3, 'result_error_in_all': 1.0109797177187834, 'result_error_out_all': 1.002611093791281, 'result_error_in_mask': 0.9963579954777292, 'result_error_out_mask': 0.9979095199457431, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6174999999999999}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 4, 'result_error_in_all': 1.0164454455158554, 'result_error_out_all': 1.0081386096832423, 'result_error_in_mask': 0.9960283073127963, 'result_error_out_mask': 0.9971414988217405, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.675}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 5, 'result_error_in_all': 1.0096198048832186, 'result_error_out_all': 1.0036492942015052, 'result_error_in_mask': 1.0001578556823896, 'result_error_out_mask': 1.0009786081807173, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.485}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 6, 'result_error_in_all': 1.0172932207953809, 'result_error_out_all': 1.0053363259719192, 'result_error_in_mask': 0.9932328375310634, 'result_error_out_mask': 0.9952424242063058, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.47}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 7, 'result_error_in_all': 1.0107789730632395, 'result_error_out_all': 1.0045894129470856, 'result_error_in_mask': 0.9962191485815058, 'result_error_out_mask': 0.9988943998851307, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.3675}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 8, 'result_error_in_all': 1.0174866057783818, 'result_error_out_all': 1.0105688759773992, 'result_error_in_mask': 0.9968561333398488, 'result_error_out_mask': 1.0010281883092453, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.53}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 9, 'result_error_in_all': 1.012597188092973, 'result_error_out_all': 1.0044439133221759, 'result_error_in_mask': 0.9917281509661835, 'result_error_out_mask': 0.9977400099096961, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.61}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 0.9983769053985756, 'result_error_out_all': 0.9987625590898103, 'result_error_in_mask': 0.9951594079008302, 'result_error_out_mask': 0.993584067231864, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.7625}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 1, 'result_error_in_all': 0.9981505602730029, 'result_error_out_all': 0.9989954167232039, 'result_error_in_mask': 0.9923801102931197, 'result_error_out_mask': 0.9953548180170948, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6350000000000001}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 2, 'result_error_in_all': 0.9961362388300201, 'result_error_out_all': 0.999577817301003, 'result_error_in_mask': 1.0477345631797645, 'result_error_out_mask': 1.050055627398949, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6799999999999999}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 3, 'result_error_in_all': 0.9982833190178423, 'result_error_out_all': 0.9992607583607346, 'result_error_in_mask': 0.9967548740528382, 'result_error_out_mask': 0.998457053099037, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6025}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 4, 'result_error_in_all': 0.9970845889633242, 'result_error_out_all': 0.9963894902488066, 'result_error_in_mask': 0.9954997993913155, 'result_error_out_mask': 0.9946832252666826, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.665}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 5, 'result_error_in_all': 0.9958348634187717, 'result_error_out_all': 0.9960071670635791, 'result_error_in_mask': 0.9951323798092253, 'result_error_out_mask': 0.9983085749153521, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.7075}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 6, 'result_error_in_all': 0.9899359814188522, 'result_error_out_all': 0.9932213898688442, 'result_error_in_mask': 0.9862596218307651, 'result_error_out_mask': 0.9888777549341027, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.9175}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 7, 'result_error_in_all': 0.9953060289807113, 'result_error_out_all': 0.9951867398669253, 'result_error_in_mask': 0.9933826232941374, 'result_error_out_mask': 0.9942277591588734, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.7825000000000001}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 8, 'result_error_in_all': 0.9959769644016655, 'result_error_out_all': 0.997545687539423, 'result_error_in_mask': 0.9949041137028256, 'result_error_out_mask': 0.9983829826513444, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.69}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 9, 'result_error_in_all': 0.9973259494045386, 'result_error_out_all': 0.9989747857058814, 'result_error_in_mask': 0.9879235489135727, 'result_error_out_mask': 0.9941388227321923, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.79}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9996557254322551, 'result_error_out_all': 0.9981034744714692, 'result_error_in_mask': 0.99690143556199, 'result_error_out_mask': 0.9960524214695059, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.7125}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 1, 'result_error_in_all': 0.9981762127936469, 'result_error_out_all': 0.9989871924741229, 'result_error_in_mask': 0.9923801102931197, 'result_error_out_mask': 0.9953548180170948, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6475000000000001}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 2, 'result_error_in_all': 0.9966794310801746, 'result_error_out_all': 0.9997922117375875, 'result_error_in_mask': 1.0477345631797645, 'result_error_out_mask': 1.050055627398949, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6725000000000001}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 3, 'result_error_in_all': 1.0004688724441861, 'result_error_out_all': 0.9997426634010218, 'result_error_in_mask': 0.9980236462129073, 'result_error_out_mask': 0.9994465640588629, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.59}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 4, 'result_error_in_all': 0.9973948271104189, 'result_error_out_all': 0.9973179788339933, 'result_error_in_mask': 0.995487959039497, 'result_error_out_mask': 0.9941492114817361, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6600000000000001}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 5, 'result_error_in_all': 0.998234147229506, 'result_error_out_all': 0.9989732822975566, 'result_error_in_mask': 0.9953403428532911, 'result_error_out_mask': 0.9991774026846478, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6825}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 6, 'result_error_in_all': 0.9899799305985187, 'result_error_out_all': 0.9933276012748276, 'result_error_in_mask': 0.9862596218307651, 'result_error_out_mask': 0.9888777549341027, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.915}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 7, 'result_error_in_all': 0.9980723061700378, 'result_error_out_all': 0.9987843922082227, 'result_error_in_mask': 0.9929089752478523, 'result_error_out_mask': 0.9943988313538212, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.7175}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 8, 'result_error_in_all': 0.998402398921613, 'result_error_out_all': 0.9990526396526771, 'result_error_in_mask': 0.9945645103602649, 'result_error_out_mask': 0.9970625971252098, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.645}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 9, 'result_error_in_all': 0.9976003761014074, 'result_error_out_all': 0.9990853461953754, 'result_error_in_mask': 0.9924230671882743, 'result_error_out_mask': 0.9983856575203364, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6150000000000001}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 0, 'result_error_in_all': 0.9999994478655934, 'result_error_out_all': 0.9999995297712834, 'result_error_in_mask': 1.0019240626832893, 'result_error_out_mask': 0.9993768402143783, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6577777777777778}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 1, 'result_error_in_all': 0.9999997682604149, 'result_error_out_all': 0.9999998648985827, 'result_error_in_mask': 0.9976028716221275, 'result_error_out_mask': 0.9987237644979902, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6622222222222223}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 2, 'result_error_in_all': 0.9981386801201417, 'result_error_out_all': 0.9992084922581677, 'result_error_in_mask': 1.0316123170902325, 'result_error_out_mask': 1.0338090014582981, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.8177777777777777}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 3, 'result_error_in_all': 1.0000307312881105, 'result_error_out_all': 0.9999364892028947, 'result_error_in_mask': 0.9998835442980996, 'result_error_out_mask': 1.0007037882286307, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.528888888888889}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 4, 'result_error_in_all': 0.9991899514086551, 'result_error_out_all': 0.9994328398637172, 'result_error_in_mask': 1.0037890069085638, 'result_error_out_mask': 1.001925302510456, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5155555555555555}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 5, 'result_error_in_all': 0.9998161022044794, 'result_error_out_all': 1.0000054534720983, 'result_error_in_mask': 1.001027074803193, 'result_error_out_mask': 1.0005716882617235, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6755555555555556}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 6, 'result_error_in_all': 1.0051889270348462, 'result_error_out_all': 0.9978526219630045, 'result_error_in_mask': 0.9991878416067609, 'result_error_out_mask': 0.9972149851397456, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.3244444444444445}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 7, 'result_error_in_all': 0.9998801860880789, 'result_error_out_all': 0.9999157317934322, 'result_error_in_mask': 1.00057118206293, 'result_error_out_mask': 0.9979312252300759, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6133333333333334}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 8, 'result_error_in_all': 0.9988168414854167, 'result_error_out_all': 0.9991889357774058, 'result_error_in_mask': 0.9977259189674054, 'result_error_out_mask': 0.9985816561561907, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6844444444444445}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 9, 'result_error_in_all': 1.000484431962822, 'result_error_out_all': 0.9996880814016545, 'result_error_in_mask': 0.9977912431113954, 'result_error_out_mask': 0.9988073009898448, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6622222222222222}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9999999999999857, 'result_error_out_all': 0.999999999999992, 'result_error_in_mask': 1.0036923131134572, 'result_error_out_mask': 1.0011255461457182, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.7244444444444444}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.9999744265323479, 'result_error_out_all': 0.9999826095224243, 'result_error_in_mask': 0.9966459597520585, 'result_error_out_mask': 0.9978571280102005, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.8488888888888889}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 1.0054493964533096, 'result_error_out_all': 1.0062475955104109, 'result_error_in_mask': 0.9986805396189744, 'result_error_out_mask': 1.001046227688798, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.7288888888888889}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.9991390494716309, 'result_error_out_all': 0.9999986018667891, 'result_error_in_mask': 1.0026487651727087, 'result_error_out_mask': 1.0037287893489946, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6355555555555557}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 4, 'result_error_in_all': 0.9988469492308517, 'result_error_out_all': 0.9985360404559933, 'result_error_in_mask': 1.0016752207264603, 'result_error_out_mask': 1.0000907968100456, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6711111111111111}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 5, 'result_error_in_all': 0.9992952839182715, 'result_error_out_all': 0.9994548480637307, 'result_error_in_mask': 0.9995161722993494, 'result_error_out_mask': 1.0000033503053307, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6977777777777778}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 6, 'result_error_in_all': 0.9940554522836282, 'result_error_out_all': 0.9923625123699432, 'result_error_in_mask': 0.9961101286550565, 'result_error_out_mask': 0.9945782987803526, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.9244444444444444}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 7, 'result_error_in_all': 0.9997421051929475, 'result_error_out_all': 0.9998218039188999, 'result_error_in_mask': 1.001750008258697, 'result_error_out_mask': 0.9984966465400106, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5688888888888889}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 8, 'result_error_in_all': 0.9984301370273982, 'result_error_out_all': 0.9990496325241437, 'result_error_in_mask': 0.9991607663794972, 'result_error_out_mask': 0.9998716938413328, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.8577777777777778}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 9, 'result_error_in_all': 0.998943054681327, 'result_error_out_all': 0.9994802772654117, 'result_error_in_mask': 0.9928430142130993, 'result_error_out_mask': 0.9981043557914635, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.9422222222222222}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 0, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 1.000580988590681, 'result_error_out_mask': 1.000100634227506, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.4888888888888889}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 1, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9999107091472227, 'result_error_out_mask': 0.9999625928931899, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.5}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 2, 'result_error_in_all': 1.0036873214415443, 'result_error_out_all': 1.0044655734709482, 'result_error_in_mask': 1.011398428770898, 'result_error_out_mask': 1.0102296326346947, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.8711111111111112}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 3, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 1.009586594132672, 'result_error_out_mask': 1.0084712327281342, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.4888888888888889}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 4, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9993488314684754, 'result_error_out_mask': 0.9995115146407031, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.5}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 5, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.999318494671683, 'result_error_out_mask': 0.999483469470211, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.5}
