{'n_samples': 1000, 'dim_x': 100, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.999998605236062, 'result_error_out_all': 0.9999991222739826, 'result_error_in_mask': 1.0007613445570012, 'result_error_out_mask': 1.0005456669885764, 'result_false_positives': 0.47, 'result_false_negatives': 0.05, 'result_response_active': 1.0587917858095555e-07, 'result_response_inactive': -6.67147963054313e-08, 'result_auc': 0.5211111111111111}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 6, 'result_error_in_all': 0.9216414417492579, 'result_error_out_all': 0.9078717355878706, 'result_error_in_mask': 0.9246885191560799, 'result_error_out_mask': 0.9109385013140832, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.09015726360215134, 'result_response_inactive': 0.0025787830738842913, 'result_auc': 0.995}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 7, 'result_error_in_all': 0.8858502413857177, 'result_error_out_all': 0.911702897852344, 'result_error_in_mask': 0.8907530469192242, 'result_error_out_mask': 0.9186125943105404, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.1359149091013085, 'result_response_inactive': 0.0031970952325863534, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 8, 'result_error_in_all': 0.9289872074921371, 'result_error_out_all': 0.9270682049903383, 'result_error_in_mask': 0.9299669545196284, 'result_error_out_mask': 0.9260928013592978, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.08535044203046757, 'result_response_inactive': 0.003481872409758692, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 9, 'result_error_in_all': 0.9031857580382292, 'result_error_out_all': 0.9162011118343458, 'result_error_in_mask': 0.9050495612717183, 'result_error_out_mask': 0.9264416342988877, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.12090636715291947, 'result_response_inactive': 0.006006349256120594, 'result_auc': 0.9974999999999999}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 0, 'result_error_in_all': 0.8948250371893227, 'result_error_out_all': 0.9148371027708533, 'result_error_in_mask': 0.884692896739256, 'result_error_out_mask': 0.9051952077472812, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.46430482499725684, 'result_response_inactive': 0.0072195800471029775, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 1, 'result_error_in_all': 0.9049998854670442, 'result_error_out_all': 0.9422038413426276, 'result_error_in_mask': 0.892961870915095, 'result_error_out_mask': 0.9236443698966477, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.4787822299559724, 'result_response_inactive': 0.014810003154335352, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 2, 'result_error_in_all': 0.9101034011468143, 'result_error_out_all': 0.9039678507501587, 'result_error_in_mask': 0.8948981557024293, 'result_error_out_mask': 0.8881311352199717, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.4761512851580161, 'result_response_inactive': 0.01199794320777382, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 3, 'result_error_in_all': 0.9154842879185386, 'result_error_out_all': 0.9181969817398608, 'result_error_in_mask': 0.902882505721254, 'result_error_out_mask': 0.9015170252423578, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.4624928674785096, 'result_response_inactive': 0.010974711797905923, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 4, 'result_error_in_all': 0.9211147343441982, 'result_error_out_all': 0.9322561130347582, 'result_error_in_mask': 0.9033048177942422, 'result_error_out_mask': 0.9126910505836139, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5211534555662988, 'result_response_inactive': 0.005970542273401031, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 5, 'result_error_in_all': 0.8738130889771102, 'result_error_out_all': 0.9104460597147815, 'result_error_in_mask': 0.8594485510465983, 'result_error_out_mask': 0.8941338228703943, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5195077505342731, 'result_response_inactive': 0.01514457206324758, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 6, 'result_error_in_all': 0.9266607198555512, 'result_error_out_all': 0.9125982114524179, 'result_error_in_mask': 0.9153624583587846, 'result_error_out_mask': 0.8960139444687224, 'result_false_positives': 0.02, 'result_false_negatives': 0.0, 'result_response_active': 0.4847381077026224, 'result_response_inactive': 0.016225397705703488, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 7, 'result_error_in_all': 0.8861298706337939, 'result_error_out_all': 0.91420337279097, 'result_error_in_mask': 0.8719319950631043, 'result_error_out_mask': 0.894617092999462, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5088716406277644, 'result_response_inactive': 0.008829783224370173, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 8, 'result_error_in_all': 0.9362935360836065, 'result_error_out_all': 0.9333970401257532, 'result_error_in_mask': 0.918400504315945, 'result_error_out_mask': 0.9178339268016886, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.4487912686614142, 'result_response_inactive': 0.007735790201931036, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_loo', 'seed': 9, 'result_error_in_all': 0.9010556027266258, 'result_error_out_all': 0.9135619807941646, 'result_error_in_mask': 0.8912455950342535, 'result_error_out_mask': 0.90768531998959, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.4715484203710347, 'result_response_inactive': 0.021474260564486706, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.954192252267958, 'result_error_out_all': 0.9666793597928219, 'result_error_in_mask': 0.9640323157313515, 'result_error_out_mask': 0.9812117101455705, 'result_false_positives': 0.02, 'result_false_negatives': 0.04, 'result_response_active': 0.00595150257332564, 'result_response_inactive': 0.0008016472965275897, 'result_auc': 0.9822222222222222}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.9629440966876888, 'result_error_out_all': 0.9680258694418249, 'result_error_in_mask': 0.9715570860169966, 'result_error_out_mask': 0.9804010125892602, 'result_false_positives': 0.1, 'result_false_negatives': 0.0, 'result_response_active': 0.001873079659156721, 'result_response_inactive': 0.00010539214935270509, 'result_auc': 0.9822222222222222}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 0.9613729721795574, 'result_error_out_all': 0.9453587258290397, 'result_error_in_mask': 0.9665577672224634, 'result_error_out_mask': 0.9503559802209316, 'result_false_positives': 0.04, 'result_false_negatives': 0.02, 'result_response_active': 0.004974439627617516, 'result_response_inactive': 0.000648137309631417, 'result_auc': 0.9555555555555556}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.9746663945767915, 'result_error_out_all': 0.9737104884105967, 'result_error_in_mask': 0.9828637765611394, 'result_error_out_mask': 0.9884874660309874, 'result_false_positives': 0.32, 'result_false_negatives': 0.0, 'result_response_active': 0.00223061789381232, 'result_response_inactive': 0.00034708942435994185, 'result_auc': 0.9733333333333333}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 4, 'result_error_in_all': 0.9648860288456884, 'result_error_out_all': 0.966946506483197, 'result_error_in_mask': 0.9753265489114711, 'result_error_out_mask': 0.972885699983802, 'result_false_positives': 0.06, 'result_false_negatives': 0.02, 'result_response_active': 0.001255885643944064, 'result_response_inactive': 0.0001198929663650906, 'result_auc': 0.9600000000000001}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 5, 'result_error_in_all': 0.9239032191592735, 'result_error_out_all': 0.966459511417938, 'result_error_in_mask': 0.9485612429569029, 'result_error_out_mask': 0.9722558393944543, 'result_false_positives': 0.0, 'result_false_negatives': 0.06, 'result_response_active': 0.00860783770868601, 'result_response_inactive': 0.0006872635550804636, 'result_auc': 0.9822222222222222}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 6, 'result_error_in_all': 0.9758291260950563, 'result_error_out_all': 0.9758335822300154, 'result_error_in_mask': 0.9878091888549938, 'result_error_out_mask': 0.9910585068829733, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.0033797967220836633, 'result_response_inactive': 0.00020264420819432892, 'result_auc': 0.9644444444444444}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 7, 'result_error_in_all': 0.9419317530012931, 'result_error_out_all': 0.9574329082570671, 'result_error_in_mask': 0.9546321826204602, 'result_error_out_mask': 0.9700927998435177, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.005909456884965007, 'result_response_inactive': 0.0003150736628726135, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 8, 'result_error_in_all': 0.9863913781956587, 'result_error_out_all': 0.9811274308989167, 'result_error_in_mask': 0.9610738941461366, 'result_error_out_mask': 0.9582071244496865, 'result_false_positives': 0.02, 'result_false_negatives': 0.0, 'result_response_active': 0.010884590540633017, 'result_response_inactive': 0.0007561964940650183, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 9, 'result_error_in_all': 0.9573379351018761, 'result_error_out_all': 0.9685219053774314, 'result_error_in_mask': 0.9744840230871253, 'result_error_out_mask': 0.9824195698158951, 'result_false_positives': 0.18, 'result_false_negatives': 0.0, 'result_response_active': 0.003031423182740728, 'result_response_inactive': 0.0002916813804271521, 'result_auc': 0.9466666666666667}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 0, 'result_error_in_all': 1.137506189811361, 'result_error_out_all': 1.3177560463333036, 'result_error_in_mask': 0.9755541140291693, 'result_error_out_mask': 0.9853235815711375, 'result_false_positives': 0.68, 'result_false_negatives': 0.0, 'result_response_active': 8.148911715222946, 'result_response_inactive': -0.0037894022620446007, 'result_auc': 0.46222222222222226}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 1, 'result_error_in_all': 1.1400851139214936, 'result_error_out_all': 1.2199141553683863, 'result_error_in_mask': 0.9870023920986406, 'result_error_out_mask': 0.9930450246874377, 'result_false_positives': 0.36, 'result_false_negatives': 0.04, 'result_response_active': 12.505844097896885, 'result_response_inactive': -0.7585173277835184, 'result_auc': 0.6088888888888888}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 2, 'result_error_in_all': 1.1589557511598119, 'result_error_out_all': 1.2832921492017884, 'result_error_in_mask': 0.9828382910490067, 'result_error_out_mask': 0.9844419975465178, 'result_false_positives': 0.4, 'result_false_negatives': 0.04, 'result_response_active': 4.992436151723655, 'result_response_inactive': 1.1938444750934323, 'result_auc': 0.5377777777777778}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 3, 'result_error_in_all': 1.1102596730179788, 'result_error_out_all': 1.2494018496643038, 'result_error_in_mask': 0.9999815950927393, 'result_error_out_mask': 1.000001950000434, 'result_false_positives': 0.14, 'result_false_negatives': 0.1, 'result_response_active': -0.29503720932488714, 'result_response_inactive': -0.44704500614987697, 'result_auc': 0.5155555555555555}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 4, 'result_error_in_all': 1.1704024580452859, 'result_error_out_all': 1.505079678172592, 'result_error_in_mask': 0.9981598963910658, 'result_error_out_mask': 0.9998842247579146, 'result_false_positives': 0.08, 'result_false_negatives': 0.1, 'result_response_active': 21.90996703841925, 'result_response_inactive': -5.013052813686165, 'result_auc': 0.6311111111111112}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 5, 'result_error_in_all': 1.1322006997377922, 'result_error_out_all': 1.321035561571589, 'result_error_in_mask': 0.9587366351470882, 'result_error_out_mask': 0.9815722914656341, 'result_false_positives': 0.7, 'result_false_negatives': 0.0, 'result_response_active': 4.754643322195332, 'result_response_inactive': -1.2789493733919264, 'result_auc': 0.5111111111111111}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 6, 'result_error_in_all': 1.1248715155526332, 'result_error_out_all': 1.3088426065422836, 'result_error_in_mask': 0.9847955244567743, 'result_error_out_mask': 0.99066859591968, 'result_false_positives': 0.76, 'result_false_negatives': 0.0, 'result_response_active': -0.06100589216526799, 'result_response_inactive': 1.5554405372440945, 'result_auc': 0.4355555555555556}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 7, 'result_error_in_all': 1.0827670544184411, 'result_error_out_all': 1.2390727614728625, 'result_error_in_mask': 0.9965669537025219, 'result_error_out_mask': 1.0033581882921094, 'result_false_positives': 0.24, 'result_false_negatives': 0.1, 'result_response_active': -1.8131444595924122, 'result_response_inactive': 2.4404514563480233, 'result_auc': 0.4666666666666667}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 8, 'result_error_in_all': 1.0415322690718338, 'result_error_out_all': 1.0886166997068227, 'result_error_in_mask': 0.9975222451259523, 'result_error_out_mask': 1.0027903625381953, 'result_false_positives': 0.24, 'result_false_negatives': 0.1, 'result_response_active': -2.6042435283483303, 'result_response_inactive': 0.6787701727536952, 'result_auc': 0.4711111111111111}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_bag', 'seed': 9, 'result_error_in_all': 1.105380641368799, 'result_error_out_all': 1.2214644124493104, 'result_error_in_mask': 0.9916832375200967, 'result_error_out_mask': 0.9999812143751476, 'result_false_positives': 0.42, 'result_false_negatives': 0.08, 'result_response_active': -5.761542597723384, 'result_response_inactive': 1.7693999611012563, 'result_auc': 0.4666666666666667}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_loo', 'seed': 0, 'result_error_in_all': 0.9976462241344559, 'result_error_out_all': 1.013291309334156, 'result_error_in_mask': 0.97555416676862, 'result_error_out_mask': 0.9882439955193841, 'result_false_positives': 0.86, 'result_false_negatives': 0.0, 'result_response_active': -3.480058712262495, 'result_response_inactive': 0.4627288908761747, 'result_auc': 0.3022222222222222}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_loo', 'seed': 1, 'result_error_in_all': 0.9989798063112448, 'result_error_out_all': 0.9998976231224621, 'result_error_in_mask': 0.996626114584301, 'result_error_out_mask': 1.0017803276798953, 'result_false_positives': 0.24, 'result_false_negatives': 0.1, 'result_response_active': 0.2622901115366977, 'result_response_inactive': 0.021088450297038, 'result_auc': 0.6088888888888888}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_loo', 'seed': 2, 'result_error_in_all': 0.9856529423939069, 'result_error_out_all': 0.9858768964894903, 'result_error_in_mask': 0.9767219016750032, 'result_error_out_mask': 0.9750921446944864, 'result_false_positives': 0.42, 'result_false_negatives': 0.0, 'result_response_active': 1.0734678757797884, 'result_response_inactive': -0.050210522466651336, 'result_auc': 0.8222222222222222}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_loo', 'seed': 3, 'result_error_in_all': 0.9996066673751236, 'result_error_out_all': 1.0002676862341495, 'result_error_in_mask': 0.9845412864695636, 'result_error_out_mask': 0.9922601182176667, 'result_false_positives': 0.86, 'result_false_negatives': 0.0, 'result_response_active': 0.8691036058246446, 'result_response_inactive': -0.055851187261948085, 'result_auc': 0.7333333333333334}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ols_ols_loo', 'seed': 4, 'result_error_in_all': 0.9950492857681902, 'result_error_out_all': 1.0066536189335147, 'result_error_in_mask': 0.9802916575053415, 'result_error_out_mask': 0.9888339739152754, 'result_false_positives': 0.76, 'result_false_negatives': 0.0, 'result_response_active': 1.4694312747937206, 'result_response_inactive': -0.08685847327114282, 'result_auc': 0.7022222222222223}
